,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
25-Aug-23,4.6435,5.8448,5.0087,3.1799,5.2433,2.9834,3.4194,3.425,59.2004,13.219,8.1983,14.6105,0.3506,0.0304,123.7788,6.1753,0.6371,3.425,0.0193,0.1115,2.7448,0.2218,5.6186,126.4191,1.5326,3.5112,0.1503
28-Aug-23,4.6545,5.853,5.0273,3.1762,5.2641,2.9835,3.4222,3.4286,59.3236,13.193,8.209,14.5895,0.3509,0.0304,124.0704,6.1758,0.6382,3.4286,0.0193,0.1118,2.7473,0.2223,5.6333,126.7255,1.5336,3.5205,0.1506
29-Aug-23,4.644,5.857,5.0202,3.1696,5.2492,2.9896,3.4114,3.4279,59.1868,13.2091,8.1804,14.5626,0.3511,0.0304,123.802,6.1593,0.6366,3.4279,0.0192,0.1115,2.7486,0.2218,5.6157,126.4327,1.5283,3.5093,0.1503
30-Aug-23,4.6455,5.8712,5.0487,3.1723,5.282,3.0008,3.4249,3.4316,59.1991,13.2313,8.1845,14.5789,0.3507,0.0305,123.8387,6.1598,0.637,3.4316,0.0192,0.1114,2.7615,0.2219,5.616,126.4804,1.525,3.5097,0.1501
1-Sep-23,4.6445,5.8871,5.0384,3.1929,5.2617,3.0055,3.4377,3.439,59.2048,13.2539,8.2145,14.5778,0.3522,0.0305,123.8319,6.1769,0.6397,3.439,0.0193,0.1113,2.7679,0.2218,5.6114,126.4463,1.5166,3.5083,0.1503
4-Sep-23,4.655,5.8802,5.0265,3.1789,5.2646,3.0088,3.4237,3.4381,59.4163,13.2132,8.2193,14.5845,0.3527,0.0305,124.0986,6.1912,0.6401,3.4381,0.0193,0.1112,2.7669,0.2223,5.6293,126.7322,1.5194,3.5179,0.1506
5-Sep-23,4.6625,5.8444,5.012,3.1714,5.2512,2.9728,3.4128,3.4262,59.4798,13.1468,8.187,14.6,0.3496,0.0305,124.2969,6.2012,0.6385,3.4262,0.0194,0.1118,2.7397,0.2227,5.6178,126.9381,1.5156,3.5103,0.1508
6-Sep-23,4.6725,5.8687,5.0155,3.1701,5.2509,2.9857,3.4223,3.4307,59.5773,13.1601,8.1959,14.6327,0.3506,0.0306,124.5618,6.181,0.6395,3.4307,0.0194,0.1121,2.7521,0.2232,5.6212,127.2104,1.5185,3.5129,0.1512
7-Sep-23,4.6785,5.8376,5.0109,3.1726,5.2444,2.9875,3.4287,3.4277,59.6862,13.1345,8.2382,14.6048,0.3501,0.0305,124.7334,6.1889,0.6386,3.4277,0.0194,0.1124,2.7547,0.2235,5.6234,127.3789,1.5265,3.5146,0.1514
8-Sep-23,4.676,5.8382,5.0087,3.172,5.2492,2.9896,3.421,3.429,59.6577,13.1755,8.2542,14.5952,0.3507,0.0305,124.6634,6.1728,0.6373,3.4292,0.0194,0.1125,2.7609,0.2233,5.6353,127.3109,1.526,3.5221,0.1513
11-Sep-23,4.673,5.8506,5.0132,3.1931,5.2417,3.0075,3.4355,3.4358,59.6244,13.1745,8.2387,14.6095,0.3516,0.0305,124.5868,6.1677,0.6404,3.4358,0.0194,0.1127,2.7678,0.2232,5.6365,127.2222,1.5706,3.5219,0.1517
12-Sep-23,4.6775,5.8314,5.0119,3.1865,5.2456,3.0067,3.4436,3.4348,59.7321,13.1427,8.2568,14.5989,0.3524,0.0305,124.7034,6.1851,0.6419,3.4349,0.0194,0.1131,2.7621,0.2234,5.6427,127.3448,1.5613,3.5262,0.1514
13-Sep-23,4.681,5.8412,5.0253,3.1788,5.2413,3.0019,3.4522,3.4377,59.8146,13.0992,8.2499,14.6316,0.352,0.0305,124.7901,6.1858,0.6426,3.4377,0.0194,0.1135,2.7655,0.2236,5.6435,127.4418,1.5656,3.5262,0.1515
14-Sep-23,4.6815,5.8458,5.0254,3.1783,5.2401,3.0121,3.4597,3.4404,59.824,13.0896,8.2479,14.6756,0.3531,0.0305,124.81,6.192,0.6436,3.4404,0.0193,0.1138,2.7731,0.2236,5.641,127.4571,1.569,3.5256,0.1513
15-Sep-23,4.684,5.8269,4.9955,3.1695,5.2306,3.0212,3.4673,3.4382,59.8483,13.082,8.2363,14.6829,0.3525,0.0305,124.8767,6.1943,0.6439,3.4383,0.0193,0.1136,2.7697,0.2237,5.6413,127.5252,1.5776,3.5256,0.1513
18-Sep-23,4.6905,5.8075,5.002,3.1771,5.2332,3.0197,3.4715,3.4382,59.9712,13.1359,8.2536,14.6656,0.3538,0.0305,125.045,6.1855,0.6433,3.4382,0.0192,0.1136,2.7714,0.224,5.6371,127.7039,1.6037,3.5226,0.1518
19-Sep-23,4.6965,5.8124,5.0192,3.1795,5.2399,3.0297,3.4913,3.4431,60.0825,13.0531,8.278,14.6642,0.3538,0.0305,125.2066,6.1944,0.6438,3.4431,0.0192,0.1135,2.7869,0.2243,5.6393,127.869,1.5934,3.5251,0.152
20-Sep-23,4.6855,5.7955,5.0116,3.1638,5.2218,3.0299,3.4844,3.4355,59.8989,12.9756,8.2622,14.6353,0.3527,0.0305,124.9067,6.185,0.642,3.4355,0.0193,0.1134,2.7853,0.2238,5.6326,127.5695,1.6158,3.5211,0.1516
21-Sep-23,4.689,5.7691,4.9959,3.1642,5.1687,3.004,3.4746,3.4285,59.9601,12.9979,8.2509,14.5975,0.35,0.0305,125.0067,6.1878,0.6419,3.4285,0.0193,0.1137,2.7726,0.224,5.6405,127.6648,1.601,3.5248,0.1517
22-Sep-23,4.6875,5.7438,4.9908,3.161,5.1727,3.0178,3.4816,3.4332,59.9348,13.01,8.2526,14.5801,0.3511,0.0305,124.96,6.1717,0.642,3.4332,0.0192,0.1136,2.7912,0.2239,5.6557,127.624,1.6263,3.534,0.1517
25-Sep-23,4.6845,5.7247,4.9775,3.1532,5.1489,3.0049,3.4741,3.4268,59.9405,12.9819,8.251,14.5628,0.3497,0.0304,124.8834,6.1645,0.6406,3.4268,0.0192,0.1135,2.7868,0.2237,5.6362,127.5388,1.6309,3.5224,0.1516
26-Sep-23,4.69,5.7148,4.9698,3.1494,5.1397,3.0049,3.4767,3.4299,59.9725,12.9333,8.2338,14.5616,0.3471,0.0303,125.0217,6.1704,0.6418,3.4299,0.0192,0.1136,2.7952,0.224,5.6374,127.6851,1.6184,3.5234,0.1518
27-Sep-23,4.7045,5.7162,4.968,3.156,5.1326,3.0019,3.4797,3.4343,60.1583,12.8749,8.2593,14.5962,0.348,0.0303,125.4132,6.1787,0.6435,3.4343,0.0193,0.114,2.7954,0.2247,5.6533,128.0798,1.6522,3.5328,0.1523
29-Sep-23,4.692,5.7411,4.9775,3.1476,5.1569,3.0414,3.4882,3.4439,59.9287,12.8583,8.2927,14.5946,0.3489,0.0304,125.1067,6.1527,0.6426,3.4439,0.0193,0.1135,2.8288,0.2241,5.6477,127.7395,1.6249,3.5298,0.1518
2-Oct-23,4.712,5.7428,4.9771,3.1469,5.1692,3.0183,3.466,3.4408,60.1607,12.7731,8.2976,14.6136,0.3481,0.0303,125.6366,6.1962,0.6453,3.4408,0.0194,0.1137,2.818,0.2251,5.6653,128.2875,1.6421,3.5463,0.1522
3-Oct-23,4.7195,5.7047,4.9484,3.15,5.131,2.9837,3.4454,3.4377,60.2646,12.7597,8.3104,14.597,0.3474,0.0303,125.8298,6.1861,0.6464,3.4377,0.0194,0.114,2.7902,0.2254,5.6744,128.4917,1.6737,3.546,0.1526
4-Oct-23,4.7315,5.7317,4.9617,3.1757,5.1505,2.9922,3.4543,3.4487,60.4244,12.7551,8.3477,14.6373,0.3488,0.0303,126.1464,6.1845,0.648,3.4487,0.0194,0.1143,2.7923,0.226,5.6851,128.8184,1.6839,3.5528,0.153
5-Oct-23,4.73,5.7337,4.9684,3.1742,5.1531,2.9953,3.4315,3.4471,60.4164,12.7769,8.3451,14.6481,0.3499,0.0303,126.1132,6.1929,0.6478,3.4471,0.0194,0.1144,2.8016,0.2259,5.6814,128.7741,1.6903,3.5508,0.1536
6-Oct-23,4.7165,5.7537,4.9752,3.1675,5.1665,3.0016,3.4398,3.4494,60.2274,12.7507,8.3294,14.6845,0.3498,0.0302,125.7532,6.1791,0.646,3.4494,0.0193,0.1139,2.8124,0.2253,5.6671,128.4083,1.691,3.5416,0.1531
9-Oct-23,4.7338,5.7648,4.9903,3.1739,5.1985,3.0107,3.4652,3.4564,60.4492,12.756,8.318,14.6974,0.3503,0.0302,126.2064,6.2112,0.6493,3.4564,0.0194,0.1144,2.8275,0.2261,5.6868,128.8779,1.6816,3.5536,0.1532
10-Oct-23,4.7285,5.8023,5.0141,3.177,5.2295,3.0359,3.4807,3.4647,60.4718,12.8335,8.3204,14.7204,0.3513,0.0301,126.0631,6.2044,0.6485,3.4647,0.0194,0.1142,2.8468,0.2258,5.6815,128.7332,1.7087,3.5503,0.153
11-Oct-23,4.723,5.7998,5.0106,3.1764,5.2315,3.0333,3.4739,3.4648,60.3984,12.9682,8.3188,14.7097,0.3525,0.0301,125.9165,6.2065,0.6468,3.4648,0.0193,0.114,2.844,0.2256,5.6797,128.5852,1.6913,3.5489,0.1528
12-Oct-23,4.717,5.8,5.0128,3.164,5.2411,3.0255,3.4704,3.4627,60.3031,13.0221,8.3251,14.6965,0.3528,0.0301,125.7548,6.2023,0.6463,3.4628,0.0193,0.1138,2.8316,0.2253,5.6716,128.4201,1.6937,3.5437,0.1524
13-Oct-23,4.729,5.776,4.991,3.1589,5.2162,2.9899,3.4597,3.4559,60.4527,13.0078,8.3272,14.6722,0.3503,0.0302,126.0714,6.2203,0.6473,3.4559,0.0193,0.1142,2.7974,0.2259,5.6815,128.7486,1.7045,3.55,0.153
16-Oct-23,4.736,5.7592,4.9922,3.168,5.2459,2.9967,3.4707,3.4583,60.5677,13.0146,8.3395,14.6684,0.3496,0.0301,126.2546,6.2038,0.6477,3.4583,0.0194,0.1143,2.8032,0.2262,5.6873,128.9374,1.7113,3.5546,0.1533
17-Oct-23,4.736,5.7568,4.9903,3.1642,5.2476,3.0045,3.4714,3.4548,60.5445,13.0146,8.3461,14.6503,0.3497,0.0301,126.2597,6.2057,0.6475,3.4548,0.0193,0.1144,2.7867,0.2262,5.6896,128.9374,1.7128,3.555,0.1533
18-Oct-23,4.743,5.7862,5.0193,3.1668,5.2753,3.027,3.4791,3.4653,60.5979,13.0704,8.3636,14.6806,0.3513,0.0302,126.4429,6.2185,0.6486,3.4653,0.0193,0.1146,2.7996,0.2265,5.6972,129.128,1.6955,3.5601,0.1535
19-Oct-23,4.766,5.7702,5.0215,3.1808,5.2985,3.0052,3.4695,3.4677,60.8988,13.0674,8.3805,14.7174,0.3506,0.0301,127.0595,6.2489,0.6513,3.4677,0.0194,0.115,2.7741,0.2276,5.724,129.7577,1.7245,3.5767,0.1541
20-Oct-23,4.767,5.7798,5.0473,3.1792,5.3472,3.0094,3.4815,3.4736,60.9505,13.0603,8.3985,14.7334,0.3527,0.03,127.081,6.246,0.6515,3.4736,0.0194,0.115,2.7806,0.2277,5.735,129.7832,1.7304,3.5841,0.1543
23-Oct-23,4.788,5.8232,5.0762,3.1934,5.365,3.0193,3.4918,3.4887,61.1858,13.1124,8.4281,14.7942,0.3542,0.03,127.6392,6.2793,0.6544,3.4887,0.0195,0.1154,2.7847,0.2287,5.7565,130.3602,1.7177,3.5977,0.155
24-Oct-23,4.785,5.8683,5.0958,3.2003,5.3668,3.0459,3.4953,3.5033,61.1748,13.231,8.4243,14.8147,0.3565,0.0302,127.5558,6.2806,0.6546,3.5033,0.0195,0.1153,2.8031,0.2285,5.7638,130.275,1.7114,3.5946,0.1549
25-Oct-23,4.779,5.8015,5.0586,3.1878,5.3388,3.0359,3.4729,3.4915,61.0938,13.2282,8.4093,14.7532,0.354,0.0301,127.3958,6.2795,0.6532,3.4915,0.0195,0.1151,2.7909,0.2283,5.747,130.1099,1.7263,3.5913,0.1547
26-Oct-23,4.787,5.7825,5.0481,3.1827,5.3213,3.0206,3.4698,3.49,61.2074,13.2046,8.3997,14.741,0.3526,0.0301,127.5955,6.2769,0.654,3.49,0.0195,0.1153,2.7784,0.2286,5.7526,130.3294,1.7078,3.5953,0.1548
27-Oct-23,4.778,5.7948,5.0465,3.1837,5.3059,3.034,3.4618,3.4887,61.1017,13.1789,8.3854,14.7383,0.3526,0.03,127.3607,6.2552,0.6529,3.4887,0.0194,0.1152,2.7837,0.2282,5.7414,130.0844,1.7219,3.5878,0.1546
30-Oct-23,4.7655,5.7686,5.0324,3.1858,5.28,3.0294,3.4377,3.4844,60.9282,13.221,8.3767,14.702,0.3528,0.03,127.0241,6.2442,0.6512,3.4844,0.0194,0.1149,2.7754,0.2276,5.7231,129.7441,1.7189,3.577,0.1542
31-Oct-23,4.764,5.7987,5.0718,3.1674,5.2863,3.0363,3.4469,3.4899,60.8915,13.2554,8.3932,14.6937,0.3531,0.03,126.9841,6.2489,0.6511,3.4899,0.0194,0.1149,2.7881,0.2275,5.722,129.7015,1.6946,3.5763,0.1539
1-Nov-23,4.771,5.7944,5.0375,3.1549,5.2434,3.0258,3.4361,3.4821,60.9818,13.1677,8.3982,14.689,0.3512,0.0299,127.1758,6.2698,0.6518,3.4821,0.0194,0.1151,2.7762,0.2279,5.7295,129.8938,1.7117,3.5804,0.1544
2-Nov-23,4.753,5.7816,5.0382,3.1601,5.2511,3.0562,3.4361,3.4794,60.7501,13.2009,8.3643,14.7033,0.355,0.03,126.7044,6.2222,0.6494,3.4794,0.0193,0.1147,2.7981,0.227,5.7101,129.4055,1.6795,3.5681,0.1536
3-Nov-23,4.7335,5.772,5.0303,3.1472,5.2194,3.047,3.444,3.4743,60.487,13.2378,8.4376,14.6557,0.3584,0.0301,126.1812,6.2192,0.647,3.4743,0.0193,0.1144,2.7963,0.2261,5.6838,128.8729,1.6864,3.5523,0.1532
6-Nov-23,4.6375,5.7561,4.9853,3.1021,5.1758,3.0216,3.4007,3.4361,59.2932,13.0975,8.3109,14.4533,0.3585,0.0298,123.6156,6.0967,0.6376,3.4361,0.019,0.1124,2.7802,0.2215,5.574,126.2592,1.6251,3.4829,0.1501
7-Nov-23,4.6715,5.7579,5.0004,3.1074,5.1958,3.0056,3.4023,3.4505,59.7466,13.1296,8.3219,14.5087,0.3568,0.0299,124.5268,6.1728,0.6414,3.4505,0.0192,0.1128,2.7683,0.2231,5.6102,127.1866,1.6528,3.5063,0.1511
8-Nov-23,4.6825,5.7407,4.9976,3.1071,5.1918,3.0137,3.3998,3.4546,59.9095,13.1679,8.3601,14.518,0.3577,0.0299,124.8234,6.1658,0.6433,3.4546,0.0192,0.1131,2.7788,0.2236,5.6238,127.4861,1.6301,3.5142,0.1515
9-Nov-23,4.692,5.7686,5.0214,3.107,5.2142,3.0069,3.4017,3.4598,60.0826,13.2095,8.4041,14.543,0.3575,0.03,125.09,6.1773,0.6441,3.4597,0.0193,0.1134,2.7819,0.2241,5.6337,127.7447,1.6349,3.5211,0.1518
10-Nov-23,4.7065,5.7513,5.0228,3.1086,5.2126,2.9929,3.4095,3.4596,60.2683,13.1247,8.424,14.5334,0.3564,0.03,125.4849,6.1961,0.6454,3.4596,0.0193,0.1138,2.7712,0.2248,5.6437,128.1378,1.6626,3.5272,0.1523
14-Nov-23,4.7225,5.8002,5.0521,3.1125,5.2362,3.0052,3.4158,3.4675,60.4948,13.0872,8.43,14.5864,0.3553,0.0301,125.9098,6.2148,0.6476,3.4675,0.0194,0.1144,2.7709,0.2256,5.6779,128.5751,1.6412,3.5417,0.1528
15-Nov-23,4.6665,5.8168,5.0725,3.1008,5.2557,3.0384,3.4094,3.4609,59.7836,13.158,8.3764,14.5931,0.3585,0.03,124.4267,6.148,0.6441,3.4609,0.0192,0.1131,2.8181,0.2229,5.6099,127.0522,1.6203,3.5064,0.151
16-Nov-23,4.692,5.8169,5.0934,3.1008,5.2817,3.0484,3.4277,3.4796,60.1142,13.2318,8.4222,14.6997,0.3638,0.0302,125.11,6.2232,0.6474,3.4796,0.0193,0.1136,2.814,0.2241,5.6378,127.7482,1.6334,3.5233,0.1518
17-Nov-23,4.6805,5.7954,5.0774,3.1248,5.2726,3.0323,3.4052,3.4764,60.0183,13.3262,8.4106,14.7135,0.3614,0.0302,124.8034,6.1997,0.6465,3.4764,0.0193,0.1133,2.7929,0.2235,5.6203,127.4334,1.6337,3.5132,0.1514
20-Nov-23,4.6725,5.8322,5.1019,3.1426,5.2838,3.0596,3.4061,3.4829,59.9492,13.3101,8.425,14.757,0.3607,0.0303,124.5834,6.2002,0.6507,3.4829,0.0193,0.1133,2.8171,0.2232,5.6069,127.219,1.6541,3.5043,0.1512
21-Nov-23,4.651,5.8277,5.0908,3.1542,5.2613,3.0576,3.389,3.4804,59.663,13.2356,8.4044,14.8433,0.3606,0.0301,124.0068,6.1918,0.652,3.4802,0.0193,0.1129,2.8255,0.2221,5.5808,126.6319,1.6291,3.4877,0.1505
22-Nov-23,4.6815,5.8582,5.0958,3.1351,5.2862,3.0612,3.4111,3.4894,60.045,13.2809,8.423,14.8107,0.3589,0.0301,124.82,6.2422,0.6548,3.4894,0.0193,0.1135,2.8176,0.2236,5.6181,127.4675,1.6426,3.5113,0.1513
23-Nov-23,4.678,5.8562,5.1074,3.1369,5.2999,3.0718,3.4231,3.4917,59.9963,13.2615,8.4471,14.8456,0.3606,0.0301,124.7234,6.226,0.6554,3.4912,0.0193,0.1134,2.8328,0.2234,5.6132,127.3757,1.6431,3.5082,0.1512
24-Nov-23,4.6845,5.8837,5.115,3.1325,5.3019,3.0765,3.4227,3.4936,60.1105,13.1976,8.4558,14.8122,0.3585,0.0301,124.9,6.2347,0.655,3.4936,0.0193,0.1135,2.8388,0.2237,5.619,127.551,1.6634,3.5118,0.1516
27-Nov-23,4.678,5.898,5.1191,3.1378,5.3132,3.087,3.4296,3.4965,60.0467,13.3144,8.4334,14.8165,0.359,0.0302,124.7267,6.226,0.6539,3.4965,0.0193,0.1134,2.8484,0.2234,5.6096,127.3757,1.6575,3.5069,0.1514
28-Nov-23,4.6715,5.8987,5.1144,3.1417,5.3025,3.0858,3.4339,3.4952,59.9283,13.3758,8.4354,14.8438,0.3607,0.0303,124.5501,6.23,0.6531,3.4952,0.0193,0.1132,2.8431,0.2231,5.6058,127.2022,1.6363,3.5031,0.1512
29-Nov-23,4.6575,5.9136,5.1179,3.1625,5.3156,3.0923,3.4326,3.4994,59.7119,13.3855,8.407,14.9288,0.3611,0.0303,124.1719,6.2107,0.6537,3.4994,0.0192,0.1128,2.8732,0.2225,5.5917,126.8244,1.6321,3.4943,0.1507
30-Nov-23,4.6615,5.9038,5.0922,3.1675,5.3299,3.0864,3.4261,3.4914,59.6951,13.275,8.4014,14.8896,0.3592,0.0301,124.2553,6.2302,0.6535,3.4914,0.0192,0.1129,2.8724,0.2226,5.5903,126.9299,1.6356,3.494,0.1506
1-Dec-23,4.6815,5.9251,5.0993,3.1661,5.3576,3.1001,3.4611,3.5016,59.9244,13.3061,8.4549,14.8945,0.3591,0.0302,124.7768,6.2418,0.6557,3.5016,0.0193,0.1134,2.8892,0.2236,5.6182,127.4745,1.6441,3.511,0.1515
4-Dec-23,4.6605,5.9051,5.0627,3.1748,5.3345,3.0974,3.4424,3.4898,59.6349,13.3374,8.4239,14.844,0.3571,0.0302,124.2402,6.209,0.653,3.4898,0.0192,0.1129,2.8811,0.2226,5.5917,126.9078,1.6586,3.4948,0.1508
5-Dec-23,4.6635,5.8893,5.0524,3.1717,5.3416,3.0672,3.4402,3.484,59.6638,13.2223,8.4312,14.7973,0.3551,0.0301,124.3335,6.2148,0.6528,3.484,0.0192,0.1131,2.8716,0.2227,5.5928,126.9878,1.6406,3.4952,0.1507
6-Dec-23,4.6685,5.8797,5.0359,3.1714,5.3336,3.0705,3.438,3.481,59.7794,13.3006,8.4406,14.8303,0.3549,0.0301,124.4701,6.2081,0.6522,3.481,0.0192,0.1131,2.8725,0.223,5.602,127.1291,1.6421,3.5013,0.1508
7-Dec-23,4.674,5.8752,5.0386,3.2145,5.3491,3.0647,3.4374,3.4879,59.8329,13.2784,8.4513,14.8494,0.3538,0.0301,124.6167,6.2046,0.6535,3.4879,0.0192,0.1132,2.8666,0.2232,5.6084,127.2841,1.6458,3.5052,0.1513
8-Dec-23,4.6645,5.8626,5.0328,3.2393,5.3348,3.0814,3.4343,3.4859,59.7243,13.1812,8.4121,14.8504,0.3562,0.0301,124.3635,6.1977,0.6513,3.4859,0.0192,0.113,2.8691,0.2228,5.5941,127.022,1.6439,3.4965,0.151
11-Dec-23,4.6825,5.877,5.0407,3.202,5.3283,3.0689,3.4442,3.4844,59.9748,13.2452,8.4127,14.8849,0.3552,0.03,124.8434,6.2248,0.6523,3.4844,0.0193,0.1135,2.8605,0.2236,5.6149,127.5121,1.6496,3.5096,0.1515
12-Dec-23,4.6845,5.8786,5.0522,3.2179,5.3403,3.084,3.4526,3.4895,59.9988,13.1449,8.4238,14.8785,0.357,0.03,124.89,6.2182,0.6527,3.4895,0.0193,0.1137,2.8777,0.2237,5.6175,127.5562,1.6515,3.511,0.1515
13-Dec-23,4.7065,5.8977,5.0781,3.2268,5.3718,3.0853,3.4599,3.5024,60.2417,13.1411,8.3925,14.9394,0.3566,0.0301,125.4749,6.2555,0.6552,3.5024,0.0194,0.1142,2.8658,0.2248,5.643,128.1622,1.6601,3.5268,0.1523
14-Dec-23,4.6725,5.9063,5.0942,3.2936,5.3753,3.1278,3.4702,3.5104,59.8398,13.331,8.3842,14.93,0.3599,0.0302,124.5552,6.204,0.6548,3.5101,0.0193,0.1134,2.8941,0.2232,5.6055,127.2225,1.6487,3.5034,0.1512
15-Dec-23,4.6705,5.954,5.1175,3.2957,5.3888,3.1367,3.4914,3.515,59.8333,13.4326,8.3904,14.9375,0.3604,0.0301,124.4902,6.2517,0.6575,3.515,0.0193,0.1133,2.9046,0.2231,5.623,127.1715,1.6504,3.5142,0.151
18-Dec-23,4.6945,5.9554,5.1255,3.297,5.4022,3.1578,3.5115,3.5273,60.1909,13.409,8.4071,14.9888,0.3612,0.0303,125.1333,6.2943,0.6582,3.5273,0.0193,0.1139,2.9308,0.2242,5.6571,127.8232,1.6782,3.5359,0.1519
19-Dec-23,4.6815,5.9354,5.1218,3.2372,5.4006,3.1488,3.4963,3.5137,60.0173,13.3815,8.3613,14.9285,0.3578,0.0302,124.7967,6.2573,0.6553,3.5137,0.0192,0.1136,2.9189,0.2236,5.6284,127.4693,1.6765,3.5174,0.1513
20-Dec-23,4.6575,5.9201,5.1042,3.2415,5.4082,3.1513,3.4893,3.5041,59.6832,13.3434,8.3494,14.8771,0.3584,0.03,124.1603,6.2248,0.6528,3.5041,0.0191,0.1131,2.9223,0.2225,5.602,126.8106,1.6487,3.5012,0.1512
21-Dec-23,4.6555,5.8757,5.0929,3.2487,5.3955,3.1387,3.4891,3.5001,59.6236,13.3453,8.3853,14.8833,0.3565,0.03,124.1037,6.2241,0.6514,3.5001,0.0191,0.113,2.9083,0.2224,5.5912,126.7613,1.6486,3.4943,0.1504
22-Dec-23,4.631,5.8823,5.0973,3.2563,5.4094,3.1445,3.4879,3.4962,59.2658,13.3747,8.3592,14.8466,0.3559,0.0299,123.4538,6.2003,0.649,3.4962,0.0191,0.1126,2.9087,0.2212,5.5676,126.1028,1.6562,3.4797,0.1499
26-Dec-23,4.632,5.878,5.1021,3.2533,5.4014,3.1498,3.4941,3.4985,59.2907,13.3854,8.361,14.97,0.3574,0.0299,123.4821,6.2165,0.6482,3.4985,0.019,0.1127,2.92,0.2212,5.5676,126.1232,1.6426,3.4798,0.1499
27-Dec-23,4.633,5.8841,5.1181,3.2482,5.4263,3.1625,3.5079,3.5039,59.3164,13.4719,8.3208,15.0064,0.3576,0.03,123.5368,6.216,0.6483,3.5039,0.0191,0.1128,2.9267,0.2213,5.559,126.1556,1.6444,3.4744,0.1499
28-Dec-23,4.609,5.9018,5.1259,3.2717,5.4954,3.1516,3.4913,3.5,58.9952,13.4983,8.306,15.0427,0.3581,0.0299,122.8968,6.1838,0.6482,3.5,0.019,0.1123,2.9203,0.2201,5.5382,125.4918,1.6388,3.4619,0.1492
29-Dec-23,4.59,5.8474,5.0768,3.2435,5.4545,3.1311,3.4673,3.4787,58.7599,13.4309,8.2882,14.9302,0.3531,0.0298,122.4,6.1583,0.6458,3.4787,0.0189,0.112,2.9073,0.2192,5.5185,124.9728,1.646,3.4491,0.1484
2-Jan-24,4.5998,5.8642,5.0731,3.2494,5.4416,3.1393,3.4736,3.4795,58.8625,13.4614,8.264,14.9101,0.3537,0.0297,122.6567,6.1713,0.6447,3.4795,0.0189,0.1124,2.9001,0.2197,5.5198,125.24,1.6329,3.4498,0.1489
3-Jan-24,4.6355,5.8602,5.0773,3.2513,5.449,3.1317,3.4785,3.4936,59.3488,13.5126,8.3387,14.9774,0.3544,0.0299,123.6035,6.2079,0.6489,3.4936,0.019,0.1132,2.9023,0.2214,5.5668,126.2133,1.6454,3.4795,0.15
4-Jan-24,4.6375,5.8908,5.0795,3.2296,5.4559,3.1303,3.4804,3.4933,59.3973,13.4459,8.3498,14.9568,0.3547,0.0299,123.6535,6.1963,0.6485,3.4933,0.019,0.1132,2.9082,0.2215,5.5722,126.2678,1.646,3.4827,0.1501
5-Jan-24,4.6505,5.8887,5.0725,3.2054,5.4571,3.1121,3.4801,3.492,59.5344,13.4252,8.3665,15.005,0.3529,0.03,124.0018,6.2166,0.6498,3.492,0.0191,0.1133,2.8938,0.2221,5.5919,126.62,1.6728,3.495,0.151
8-Jan-24,4.651,5.9026,5.0854,3.2181,5.4679,3.1129,3.4756,3.4924,59.5721,13.2658,8.3501,15.0025,0.3525,0.03,124.0167,6.2069,0.6495,3.4924,0.0191,0.1132,2.8973,0.2221,5.5958,126.6354,1.6493,3.4978,0.1505
9-Jan-24,4.6453,5.9167,5.0865,3.2251,5.4689,3.1146,3.4765,3.4949,59.4451,13.2786,8.2892,14.9557,0.3528,0.0299,123.8667,6.2063,0.6489,3.4948,0.0191,0.113,2.9033,0.2219,5.59,126.4788,1.6519,3.494,0.1503
10-Jan-24,4.6465,5.908,5.0842,3.2046,5.4504,3.115,3.4736,3.4888,59.4201,13.2814,8.2575,14.9132,0.3524,0.0298,123.8968,6.2081,0.6478,3.4888,0.019,0.1132,2.9027,0.2219,5.595,126.5128,1.6536,3.497,0.1504
11-Jan-24,4.642,5.9239,5.0939,3.1907,5.4573,3.1159,3.4722,3.4917,59.3785,13.278,8.2741,14.9501,0.353,0.0299,123.7801,6.202,0.6481,3.4917,0.019,0.1132,2.9006,0.2217,5.5908,126.3903,1.6511,3.4942,0.1502
12-Jan-24,4.6465,5.9324,5.0995,3.2044,5.4552,3.1169,3.4795,3.4935,59.4125,13.2606,8.307,14.9357,0.3539,0.0299,123.8935,6.2155,0.6487,3.4935,0.019,0.1134,2.9041,0.2219,5.6039,126.5146,1.658,3.5023,0.1504
15-Jan-24,4.6675,5.9459,5.1146,3.2091,5.4738,3.1123,3.4818,3.5015,59.6707,13.395,8.3647,14.9398,0.3534,0.03,124.4567,6.236,0.6507,3.5015,0.0191,0.114,2.8943,0.2229,5.6327,127.0846,1.6655,3.5204,0.1511
16-Jan-24,4.688,5.9364,5.1123,3.2014,5.4474,3.0992,3.4762,3.5014,59.9412,13.3295,8.3819,14.8944,0.3513,0.0301,125.0033,6.2634,0.652,3.5014,0.0191,0.1145,2.8883,0.2239,5.6486,127.641,1.6728,3.5304,0.1517
17-Jan-24,4.7175,5.9686,5.126,3.19,5.4677,3.0852,3.4875,3.5068,60.3053,13.2897,8.4369,14.9279,0.3505,0.0302,125.7832,6.2822,0.6555,3.5068,0.0192,0.1152,2.8829,0.2253,5.6732,128.4408,1.6848,3.5465,0.1532
